budget,revenue,runtime,vote_average,vote_count,release_date,popularity,id
0,0,8,5.4,7,5/19/1934,1.521059,132714
0,0,8,4.6,8,4/8/1933,0.857073,67790
0,0,7,5.8,10,12/17/1932,0.489646,81338
16855,0,7,5.9,7,11/19/1932,1.6785,80928
15887,0,8,6.9,16,7/30/1932,0.953016,106112
0,0,7,4.8,6,12/9/1931,0.832055,134360
0,0,9,7.3,10,4/18/1936,0.635025,109329
33500,0,9,6.1,7,5/15/1937,0.52336,58160
0,0,8,6.4,8,2/6/1937,0.579559,66997
0,0,10,5.3,9,7/25/1936,0.497393,66819
0,0,9,5.9,11,5/30/1936,0.930058,67661
0,0,8,8,7,1/4/1936,0.55117,67113
25771,0,9,6.8,12,10/26/1935,0.749343,67626
0,0,7,6.3,9,8/31/1935,0.907356,67162
27715,0,8,7.3,5,6/28/1935,0.430847,109323
31386,0,9,3.9,7,7/14/1934,1.423911,54509
0,0,7,7.5,12,1/21/1933,1.85122,101806
0,0,7,6.2,6,1/7/1933,1.064244,161836
0,0,90,3.8,17,11/8/2008,2.282379,20432
0,0,83,4.7,3,6/24/1953,0.94491,120615
0,0,76,6.6,71,4/14/2004,4.818355,34942
0,0,90,3.5,4,1/1/2010,0.741144,44224
0,0,90,5.1,7,1/1/2008,0.582484,36153
0,0,84,3.2,5,10/21/1970,0.067229,92804
0,0,96,5.7,5,6/7/1970,0.008527,69058
4700000,0,87,5,11,6/8/2012,1.105591,115738
0,0,100,4.7,29,4/29/2014,5.577636,271665
1800000,0,101,5,4,2/3/2012,0.482957,98557
0,0,80,5.9,6,1/1/2011,0.220443,129175
0,0,120,6.4,5,10/14/1949,0.726669,92819
0,0,89,0,0,11/28/1995,0.002962,118427
0,0,84,4.6,4,1/1/1984,0.150223,87148
3500000,0,90,4.9,18,6/4/2010,3.242613,49347
0,0,106,6.8,25,9/18/2014,0.981528,291343
0,0,100,3.5,16,9/21/2000,1.699418,41656
0,0,84,6.3,35,4/17/2015,8.64958,296025
0,0,94,4.5,3,12/30/1996,0.401204,53310
0,7683267,84,5.6,7,11/8/1991,0.841588,45147
0,0,90,6.9,8,11/26/1970,0.83307,62762
0,0,94,3.4,4,1/11/2009,1.40147,44135
0,0,101,4.4,6,10/23/2015,1.166012,287636
0,0,87,5,1,3/20/1928,0.059836,117435
0,0,92,7.8,4,11/8/2006,0.269749,5881
0,0,102,5.8,4,1/1/1944,0.488483,55240
0,0,110,4.3,2,1/26/1966,0.406593,4893
0,0,81,6.5,6,10/3/2014,0.778909,291540
0,0,100,5.3,9,11/5/2015,2.44269,228294
0,0,98,8.2,6,1/15/1964,1.627702,111398
0,0,111,6.7,15,7/21/2009,1.37652,31686
0,0,87,5,3,5/14/1987,0.452924,30879
0,0,96,7.5,7,3/23/1979,0.816083,81772
0,0,70,0,0,10/4/2014,0.016486,314443
0,0,83,5.3,26,10/5/2014,2.620536,298653
0,0,92,6.8,10,10/9/2012,2.679436,135659
0,0,92,3.1,9,8/13/2001,0.370855,71147
0,0,119,7,153,10/2/2014,12.635996,254201
0,0,94,6.1,6,10/27/2015,1.171801,365491
0,0,99,6.6,39,5/4/2012,2.245738,113329
0,0,85,6.8,13,4/5/1957,0.750623,28061
0,0,90,5.3,5,12/7/1961,0.810123,88266
0,0,83,5.4,4,4/15/1972,0.198206,5484
0,0,92,4.5,2,4/2/1975,1.251434,262871
0,0,85,5.5,3,5/30/1966,0.213154,66087
0,0,0,5,1,3/18/1966,0.657032,129627
0,0,90,5.3,2,10/24/1964,0.746855,117567
0,0,125,6.5,2,4/13/1969,0.487775,113782
15000000,8235661,124,7.3,507,10/27/2015,7.358726,294016
0,0,90,4.5,2,4/10/1964,0.201067,324178
0,0,0,5.3,2,5/18/1967,0.157428,121329
0,0,0,5.5,2,8/4/1968,0.119547,96368
0,0,94,5,2,4/8/1971,0.04557,129847
0,0,94,5,1,9/23/1971,0.953466,129851
0,0,83,0,0,8/30/1972,0.00104,156988
0,0,93,0,0,1/18/1973,0.054817,156995
0,0,87,8,1,5/3/1973,0.519918,146970
0,0,93,0,0,4/27/1974,0.00022,157724
0,0,85,5,4,8/14/1974,0.720048,179178
0,606694,90,6,2,8/13/1983,0.676383,115042
0,0,82,4.8,50,10/29/2013,6.556384,231001
0,0,134,10,2,7/4/1983,0.165915,341201
0,0,106,7,5,7/11/1979,1.015142,140648
0,0,107,6.7,11,5/12/1978,1.526592,57578
0,0,92,0,0,9/3/1964,0.001798,77860
0,0,49,6.4,26,1/1/2005,1.233593,26040
0,0,87,5.4,28,2/6/1998,1.800704,56195
0,0,89,5.6,61,5/18/2000,3.254827,34729
0,0,90,5.8,48,1/24/2003,3.094476,44899
0,0,90,5.1,6,10/19/2012,1.354611,51485
0,671,88,6,3,3/22/2001,0.407732,18017
0,0,59,8,1,4/17/2015,0.091356,353148
0,0,95,5.8,4,5/23/2014,0.200882,277541
0,0,110,6.7,25,4/30/2014,2.034935,238781
0,0,51,7,3,10/30/2012,0.18503,247720
0,0,87,5.4,38,8/14/2009,4.267304,20323
0,0,108,7.2,6,9/2/2001,0.259577,60278
0,497323,127,6.4,100,9/16/2015,4.391441,352157
0,0,83,5.5,6,2/22/2013,0.731581,111170
0,0,88,4,22,4/28/2007,4.553745,17038
2500000,0,93,4.2,34,8/21/2010,7.030888,44037
0,0,86,4.2,38,9/29/2012,8.860585,135309
0,0,100,0,0,5/4/1962,0.002225,79506
0,0,97,0,0,8/16/1962,0.052494,107081
0,0,90,8,1,2/28/1963,0.424585,81654
0,0,92,5.1,10,8/10/1966,1.492622,40141
0,0,109,6.2,5,3/16/1972,0.533315,30552
0,0,99,4.5,2,8/14/1986,1.354258,30872
0,0,90,5.3,6,11/9/1987,0.800846,40461
0,0,84,3.6,5,1/1/1988,0.024675,47453
0,0,93,6,8,1/1/1984,0.006668,40145
0,0,86,5.3,8,1/1/1988,1.138991,28848
0,0,95,7.1,34,8/10/1977,2.581618,27703
0,0,100,8.5,2,4/20/1978,0.15552,42326
0,0,85,4.8,8,10/1/1990,1.235247,28847
0,0,135,6.4,11,9/7/2014,1.31479,287493
0,0,129,6.8,5,6/14/2014,1.026315,273096
0,0,72,6.7,3,9/29/1970,0.682062,217085
0,0,0,4.8,6,9/25/2014,0.60367,293476
0,0,94,5,1,1/1/2005,0.088381,31973
0,0,97,5,1,2/6/2015,1.230719,339077
0,0,124,5,1,7/2/1954,0.195923,280957
0,0,80,5.5,1,10/31/1961,0.170727,157174
0,0,91,5,1,4/11/1962,0.08323,76833
0,0,88,7,2,7/4/1969,1.009951,133941
0,0,188,0,0,1/21/1948,0.486958,4419
0,0,85,5,2,4/29/1967,0.447296,135385
0,0,0,0,0,11/26/1964,0.002054,296491
0,0,82,4.2,6,9/4/1958,0.247647,70864
0,0,82,5,9,1/1/1961,0.894471,44444
0,0,86,5.3,4,6/15/1973,0.00022,74836
0,0,88,7.9,5,1/10/2014,0.872672,241070
0,0,109,5.9,97,9/12/2011,4.357984,74944
0,0,100,5.8,119,9/20/2011,8.028926,74945
0,0,85,4.3,3,4/4/2015,0.964223,335872
0,0,120,6,2,9/2/2015,0.396836,366045
0,0,80,4,4,3/9/2014,1.001837,253257
0,0,105,7,2,11/11/2011,0.385077,81644
0,0,95,4.7,7,9/1/2010,0.27381,56663
0,0,90,2.8,5,5/2/1999,0.760003,268788
0,0,104,4.3,4,6/11/2013,1.303049,222581
0,0,103,7.2,5,8/26/2015,0.495947,318914
58000,0,42,6,1,7/7/1983,0.049479,113255
0,0,52,8,5,1/1/1989,0.012758,36880
62500,0,45,7.5,6,3/9/1985,0.798546,139945
0,1000000,90,2.8,30,5/15/2012,3.985291,97632
0,0,95,6.4,10,4/5/2014,0.517732,258075
0,0,0,5.6,178,12/11/2014,4.213349,310126
0,0,39,6.8,18,2/13/1989,0.000578,37055
0,0,74,5.3,3,10/31/1977,0.147783,107596
0,0,16,7,19,7/7/2008,2.341853,79329
12000000,80000000,90,5.8,29,4/2/2015,2.162781,335462
0,0,71,7.1,8,6/19/2015,1.750743,342786
0,0,100,1,1,7/31/1983,0.60295,110261
0,0,89,4.1,9,8/31/1983,0.925862,45233
0,0,97,5.3,22,8/3/1984,1.940675,83223
0,0,104,5.6,6,8/26/1987,0.51686,86251
0,0,90,5.6,8,8/22/1990,0.864606,66664
0,0,93,3.7,12,5/5/1995,1.012248,84060
0,0,91,6,2,5/1/2007,0.126624,105989
0,0,93,6,1,5/20/2004,0.158494,35953
0,0,79,0,0,1/1/1979,0.01401,105866
0,0,88,3.7,3,1/22/1981,0.694984,124393
0,0,87,0,0,2/3/1970,0.000209,158598
0,0,111,2.2,5,1/1/1981,2.88405,40084
35000000,50363790,123,7,844,11/12/2015,7.739783,321741
1300000,0,81,5,23,6/16/2015,1.352518,321039
0,0,90,0,0,4/18/1991,0.001133,148451
0,0,0,5,1,7/21/1959,0.097245,267389
0,0,95,6.6,5,8/1/1959,0.308031,37216
0,0,110,4,1,12/21/1962,0.305309,139609
0,0,94,6.5,2,6/8/1965,0.311648,198820
0,0,118,5.1,6,4/23/1975,0.520171,79921
0,0,94,8,2,9/6/1971,0.014346,85442
0,0,42,0,0,1/1/1979,7.30E-05,213556
0,0,0,4.9,88,10/9/2015,5.742044,353345
0,0,100,0,0,8/29/1969,0.001707,114184
0,0,85,0,0,11/5/1970,0.002615,68756
27000000,0,110,3,16,6/19/2014,4.766716,271331
0,0,0,0,0,6/19/1981,0,315256
0,0,115,7.3,11,1/27/2011,1.105025,64931
0,0,114,5,2,4/5/2001,0.493947,18492
0,0,124,0,0,4/2/2005,0.040872,27875
0,0,82,0,0,11/1/1995,0.006898,125148
99000000,246233113,88,6.5,608,11/5/2015,12.338346,227973
0,0,140,6.7,6,11/6/2014,0.654724,278393
0,0,137,8.8,5,2/4/1991,1.13233,134477
0,0,13,5.9,12,2/2/1914,0.502653,53368
0,0,112,4.6,7,10/17/2014,0.43251,297023
0,0,98,7.4,9,7/16/1987,0.396948,64015
0,0,80,0,0,8/27/1962,0.006009,363157
0,0,100,3.9,15,3/30/1999,6.352793,36693
0,0,112,6,4,12/20/1978,3.750643,20863
115000,0,90,3.9,17,7/31/2012,1.235331,120478
0,0,117,7.7,3,9/17/1998,0.486655,8556
0,0,86,5,47,10/30/2013,2.750956,224815
0,0,66,7,1,8/12/1916,0.037056,118576
0,0,73,0,0,11/10/1915,0.001679,118580
0,0,0,5.9,30,1/1/1996,1.956065,56332
0,0,114,6.4,23,11/11/2013,1.673506,236368
0,0,93,3.3,6,1/1/2005,1.464393,21753
0,0,86,6.3,6,2/11/2005,2.309915,33446
0,0,95,7.8,4,7/15/1954,0.449448,39016
0,0,87,6.4,14,6/26/2015,2.061863,320061
0,0,82,6.1,4,2/25/1949,0.199569,37615
0,0,138,4.6,4,6/6/1982,0.008673,27939
0,0,90,7.5,11,1/1/1984,0.719761,27940
0,0,96,7.3,3,9/1/1974,1.00E-06,87897
0,0,103,1,1,6/21/2003,0.114215,208783
0,0,88,5,2,5/31/1958,1.721843,211928
0,0,220,8.6,5,12/25/1979,0.801275,64042
5000000,340312,113,4.8,5,8/1/2002,0.191539,41955
0,0,110,7.6,22,8/12/1976,1.457168,38362
0,0,145,7,1,6/6/1978,0.035723,68192
0,0,0,1,1,,0.034286,263823
0,0,240,6.3,5,6/30/1980,1.086068,139579
0,0,100,5,1,12/31/1997,0.108347,56007
0,0,102,6.5,2,12/1/1966,0.176865,279543
0,0,140,5.2,5,6/6/1975,0.563797,65107
8000000,0,81,5.3,6,1/1/2009,1.072832,33627
0,0,77,4.5,2,1/5/1981,0.107001,65264
0,0,98,7,11,6/23/1987,1.479456,45227
0,0,154,7.5,21,1/2/1981,1.617422,84254
0,0,80,4.8,5,11/28/1947,0.486073,42651
0,0,102,5,3,10/31/1965,0.610588,48676
0,0,106,5,2,6/1/1962,0.099098,94696
0,0,142,4.3,3,11/11/1978,0.000844,65089
0,0,89,3.1,4,1/1/1982,0.556977,27925
0,0,128,6,8,6/6/1979,0.153597,65123
0,0,88,8,1,1/1/1978,0.329186,100888
0,0,0,7,1,4/1/1927,0.036472,262806
18000000,0,98,6.5,11,5/20/2010,1.824977,62871
0,0,290,6.5,2,6/6/1987,1.313907,63536
0,0,78,7.4,5,6/6/1966,1.432761,41979
40000,0,82,2.3,9,1/1/1990,0.639242,31647
0,0,87,4.7,7,5/7/1982,0.740433,72574
0,0,132,6.9,16,2/17/2011,1.23969,72066
0,0,95,0,0,1/16/2015,0.026397,322039
0,0,139,0,0,1/2/2015,0.101391,315226
0,0,160,0,0,5/21/2015,0.021204,355636
0,0,162,0,0,2/6/2015,0.023871,347331
0,0,0,7,3,7/11/2014,0.375197,304274
0,0,0,8,1,8/15/2014,0.108772,313653
0,0,135,0,0,8/1/2014,0.02424,289781
390000,3,148,0,0,7/19/2014,0.016219,237214
0,0,0,0,0,2/1/2013,0.062322,191112
0,0,132,0,0,7/26/2013,0.09416,254725
0,0,0,0,0,6/7/2013,0.011057,304134
0,0,131,4,1,12/21/2013,0.077637,252431
0,0,139,0,0,,0.000177,100783
380000,520000,0,8,1,1/15/2010,0.043519,114564
0,0,0,0,0,4/9/2010,0.046544,224714
0,0,0,0,0,10/8/2010,0.006053,337456
0,0,0,6,1,1/8/2009,0.331763,77745
0,0,0,0,0,1/1/2009,0.064459,306391
0,0,0,0,0,11/6/2009,0.005882,306406
0,0,123,0,0,1/1/2008,0.004461,30065
0,0,0,0,0,5/18/2007,0.00353,310458
0,0,0,0,0,1/1/2006,0.004957,312597
0,0,0,0,0,4/14/2006,0.00353,306411
0,0,112,0,0,10/30/2006,0.007097,227600
0,0,2,0,0,1/1/1990,1.10E-05,302472
0,0,0,8,2,1/1/1988,0.124208,302435
0,0,157,6.4,4,11/29/1968,0.236517,20622
0,0,104,0,0,10/4/1969,0.001202,166874
0,0,224,10,3,12/18/1970,0.621181,21466
0,0,0,7.5,2,5/1/1971,0.074215,304701
0,0,117,0,0,10/18/1974,1.00E-06,159365
0,0,0,0,0,1/1/1977,6.00E-05,303966
0,0,113,5.3,3,4/13/1979,0.032319,44059
0,0,154,5,2,5/22/1979,0.034545,241174
0,0,126,5.7,3,2/26/1980,0.114394,60730
0,0,125,0,0,5/23/1980,0.421404,366120
0,0,132,0,0,8/9/1980,0.017433,353813
0,0,133,4.8,2,2/28/1981,0.31086,84693
14000,0,132,7.4,14,8/12/1983,1.403423,25499
0,0,165,4.2,3,1/10/1983,0.693724,21462
0,0,173,7,2,1/1/1983,0.000431,62803
0,0,175,4.8,2,4/23/1983,0.046196,54256
0,0,144,4,1,10/15/1984,0.129807,122895
0,0,102,7.5,1,1/1/1985,0.522812,188719
0,0,0,5.3,3,4/20/1985,0.000603,96112
0,0,137,0,0,2/21/1986,9.00E-06,96159
0,0,0,0,0,12/19/1986,0.130806,252073
0,0,194,7.5,2,2/23/1986,0.076367,170845
0,0,125,0,0,12/11/1986,0.003086,228650
0,0,179,7.4,14,5/25/1987,0.784582,41903
0,0,174,5.1,4,11/11/1988,0.565544,61271
0,0,0,0,0,11/1/1988,0,54656
0,0,145,4.8,4,5/6/1988,1.847034,98122
0,0,192,7,11,10/16/1989,2.247454,27624
0,0,145,0,0,5/7/1990,0.009279,153170
0,0,0,0,0,4/13/1990,7.30E-05,301671
0,0,181,5.5,4,8/30/1991,0.037689,107745
0,0,161,0,0,1/1/1991,0.030124,55627
0,0,0,0,0,11/22/1991,0.000118,230437
0,0,172,0,0,1/1/1992,0.175741,118809
0,0,174,7.7,17,5/22/1992,0.637779,33202
0,0,159,7.3,3,2/7/1992,0.224144,161402
0,0,171,6.5,12,7/8/1992,0.033125,45002
0,0,170,4.8,3,9/9/1993,0.594048,96147
0,0,163,7.6,7,7/5/1993,0.007531,54814
0,0,171,7,4,2/5/1993,0.141445,81551
0,0,190,7.3,7,5/26/1993,0.375295,32295
0,0,148,6,1,6/22/1993,0.035294,161442
0,0,80,6.8,5,8/7/1940,1.105324,56598
0,0,88,6.8,23,9/11/2015,1.405257,266764
0,0,115,7.1,116,2/19/2015,4.206606,325690
0,0,0,4.5,95,12/14/2007,2.002144,42436
0,0,28,0,0,1/1/1913,0.003312,127017
0,0,0,0,0,11/26/1969,0.005298,225403
0,0,64,3.8,4,12/31/1975,0.098035,78329
0,0,100,4.3,3,2/18/1978,0.398015,72111
0,0,90,5.7,91,2/2/2016,5.008234,288171
0,0,91,4.4,15,10/30/2015,1.779635,333091
0,0,83,4.7,9,9/20/2013,0.762328,221444
0,0,160,7,1,10/20/1994,0.110964,143881
0,0,159,10,1,7/22/1994,0.318826,143980
0,0,0,5,1,1/1/1994,0.036471,318562
0,0,183,7.5,4,4/5/1995,0.419631,159657
0,0,0,5.1,5,9/29/1995,0.195461,46375
0,0,147,6,1,7/13/1995,0.11317,232728
0,0,0,6,1,11/8/1996,0.052297,305899
0,0,159,7.6,5,8/9/1996,0.530361,97449
0,0,0,2,1,6/9/1996,0.633962,325555
0,0,177,6.1,10,11/15/1996,1.412622,21566
0,0,180,7,4,8/23/1996,0.660941,141613
0,0,142,8.5,2,3/14/1996,0.320909,66292
0,0,158,8.2,3,11/8/1996,1.052675,118632
0,0,0,6.5,14,12/19/1997,0.777867,134446
1300000,11000000,179,6.6,41,10/30/1997,2.161941,13986
0,0,0,6,1,1/1/1997,0.039781,361992
0,0,138,7,4,2/7/1997,1.373163,161238
0,0,175,6.8,12,7/4/1997,0.21663,21906
0,0,0,5.6,4,8/22/1997,0.221302,54969
0,0,153,6,3,12/19/1997,0.959473,165016
0,0,142,5,7,10/6/1998,0.38647,46373
0,0,179,5.4,4,11/27/1998,1.010084,103048
0,0,162,6.3,10,3/27/1998,0.375371,45533
0,0,156,5.9,5,12/10/1998,0.17381,54959
0,0,100,7,13,1/1/1994,1.624921,74405
0,0,68,7.3,3,4/21/2016,0.165381,366742
0,0,81,3.4,11,2/17/2015,1.340182,324986
0,0,90,2.5,10,11/3/2015,0.995952,366551
0,0,80,7,1,2/24/2012,0.607721,124217
2023012,0,81,5.9,15,9/2/2015,1.519861,314371
0,0,96,0,0,10/20/2012,0.013177,215711
0,0,77,6.2,20,7/10/2014,1.635063,288301
0,0,93,3.8,8,1/1/1984,0.000308,84994
0,0,88,6.5,2,6/1/1974,0.908897,88950
4000,0,80,6.4,8,10/5/2008,0.450727,35652
0,0,4,7.9,7,3/19/2014,0.386604,284682
0,0,70,7.6,25,1/26/2000,1.141182,65592
0,0,97,5.2,209,11/6/2015,8.613908,312831
0,490643,119,7.9,304,7/11/2015,6.900285,315465
0,0,109,6,4,8/28/2010,1.180627,90992
0,0,89,6,2,9/10/2015,0.142052,355389
0,0,111,6.7,11,2/10/2009,1.856718,50535
0,0,89,7,1,2/27/1986,0.096751,250638
0,0,90,6.8,13,6/1/1994,1.846418,75133
0,0,90,5.6,9,3/10/2010,1.426807,43409
0,0,359,7.5,10,11/11/1979,0.994758,67467
5000000,0,500,6.2,9,12/19/2005,1.491124,51129
0,0,93,6,1,4/3/1976,0.036214,169090
0,0,90,6.8,10,12/20/2013,1.247536,228198
0,0,0,7,1,10/2/2014,0.073123,299851
1000000,0,,0,0,4/7/1996,0.016713,367006
0,0,98,0,0,6/13/2014,0.088117,277435
0,0,103,6.5,2,8/21/2015,0.15518,365188
0,0,103,6,1,11/28/2014,0.053078,355436
0,0,85,6.3,7,1/5/2000,1.054305,121652
0,0,77,5.1,36,7/9/2015,1.498709,347548
0,0,78,5.4,5,4/5/2013,0.801038,179805
0,0,127,5.5,2,10/13/2011,0.506379,150161
0,0,94,6,1,12/15/1983,0.069924,169089
0,0,170,5.7,15,8/13/1999,1.375513,20929
0,0,177,5.8,18,11/5/1999,0.702863,62883
0,0,153,7,3,4/1/1999,0.425306,161227
0,0,158,5,1,1/1/1999,0.036471,165066
0,0,100,5,4,2/26/1999,0.701988,142412
0,0,165,2,1,7/23/1999,0.036541,305337
0,0,0,7.5,2,5/7/1999,0.201944,227832
0,0,159,5.6,7,5/27/1999,1.133102,161226
0,0,139,6,5,9/9/1999,0.179068,39347
0,0,126,4.7,3,5/7/1999,0.160076,319920
0,0,150,4.3,3,10/15/1999,0.49691,117345
0,0,0,6.3,2,7/31/1999,0.318881,211275
0,0,0,3,1,1/1/2000,0.028598,363105
0,0,171,7.4,7,8/11/2000,0.64129,35064
0,0,0,4.5,2,12/29/2000,0.149783,304755
0,0,0,6,1,11/9/2000,0.054117,81782
0,0,156,5.5,4,1/7/2000,0.441936,159666
0,0,207,5.5,5,6/30/2000,0.492298,166231
0,0,0,5,3,5/18/2000,0.397078,165573
1000000,623791,170,6.1,7,9/8/2000,0.254553,56666
0,0,0,3.5,4,7/6/2000,0.150754,232496
0,0,173,5.4,11,7/23/2000,1.496361,157800
0,0,0,6,4,2/11/2000,0.142619,41381
0,0,0,3,1,11/10/2000,0.071487,271484
0,0,127,4,1,3/2/2000,0.057319,232711
0,0,149,7.5,2,10/13/2000,0.111472,348762
0,0,0,0,0,5/26/2000,0.001177,325140
0,0,173,5,1,2/11/2000,0.091809,276846
0,0,101,6.3,13,6/8/1994,1.317935,75134
0,0,102,0,0,5/1/2014,1.165251,267831
0,0,96,7,2,11/19/2013,0.16518,199571
0,0,115,7.1,8,4/27/2014,1.286655,297603
750000,0,102,5,60,10/11/2014,3.669491,294741
0,0,68,5,2,10/3/2000,0.378644,53554
0,0,25,0,0,,0,262113
0,0,90,5.2,6,11/26/1993,0.212205,88126
2742651,0,100,4.9,7,2/10/2012,0.428404,89604
0,0,90,5.9,8,5/5/1971,0.89217,17875
0,0,39,7.5,4,9/28/2015,0.167761,362077
0,0,68,7.5,2,6/6/1977,0.223684,171174
0,0,,0,0,2/6/2015,0.039483,365340
0,0,103,7.3,28,3/27/2009,1.463661,44282
0,0,98,5.4,21,1/1/2015,3.257999,339342
0,0,15,0,0,3/15/2015,0.020001,359070
0,0,11,6,1,,0.037412,366763
0,0,95,7,1,1/1/1959,0.381912,86413
0,0,65,8,1,4/18/1931,0.054984,85262
0,0,90,7.3,5,7/6/1977,0.723632,66013
0,0,78,0,0,3/16/1954,0.009794,174278
0,0,26,7,1,7/18/2014,0.050589,298844
0,0,8,3.5,1,10/6/2014,0.345031,343878
0,0,78,4,2,10/4/1930,0.075996,85610
0,0,96,6,2,4/16/1964,0.094595,150218
0,0,90,6.5,2,11/29/1963,0.092081,92673
0,0,90,1.8,6,6/27/1964,0.793628,31396
0,0,47,6.2,5,12/7/1914,0.660269,199989
0,0,5,8,5,7/14/2014,0.377272,336033
0,0,105,7.5,19,2/8/2014,0.993337,254005
0,0,100,0,0,1/2/1970,0.313156,117999
8000000,0,117,5.4,7,5/1/2012,0.637438,115871
0,0,88,6,2,7/15/2015,0.279544,348929
0,0,94,6.7,6,10/4/2013,0.375722,270696
0,0,83,1,1,10/22/1996,0.036799,27766
0,0,16,6,3,6/19/2014,0.121374,321224
167,0,110,5.1,5,10/3/1962,0.196275,58227
0,0,86,0,0,11/18/1932,0.339181,247780
0,0,92,5.4,4,9/20/1972,0.523078,127987
0,0,95,3.8,8,9/7/1992,0.888674,55325
0,0,72,6.9,7,7/13/1961,0.243613,84249
0,0,15,0,0,8/14/2014,0.023059,344043
0,0,85,4.3,4,2/21/1950,0.2738,74437
0,0,175,8.2,6,11/22/1963,1.047518,3012
0,0,84,5,1,7/1/1928,0.076335,3565
0,0,109,6,2,4/18/1977,0.002317,206018
0,0,0,3.5,4,11/6/2015,0.783217,355594
0,0,95,8,1,10/28/1986,0.003013,89183
0,0,20,7.3,4,9/21/1931,0.164387,128368
0,0,89,0,0,2/21/1995,0.01165,116789
0,0,99,6,4,9/4/2008,0.771781,26651
0,0,131,7.5,2,9/9/1989,0.080751,107393
0,0,88,5.8,5,4/26/2007,1.886995,25354
0,0,89,5.9,272,9/18/2015,6.347034,306952
0,0,80,5.5,22,10/8/2015,1.519297,347258
0,0,0,6,1,12/1/1978,0.011574,50189
0,0,120,6.2,5,1/8/1975,0.268594,60810
0,0,0,5.5,2,9/5/1969,0.08202,280182
0,0,155,6.8,8,5/21/2004,0.665428,63825
0,0,115,6.2,10,12/16/2011,0.631061,80277
0,0,86,6.2,5,4/6/2014,0.205891,282762
0,0,121,6.6,9,8/13/2012,0.872312,125619
0,0,80,8,1,7/19/2014,0.050728,280755
0,0,104,6.6,44,9/25/2014,10.754914,300654
0,0,92,5.4,5,1/15/1998,0.186823,127471
0,0,48,6.1,8,12/2/2004,0.743036,15089
0,0,90,7,3,5/3/2015,0.490042,337549
0,0,0,7.8,139,11/4/2015,6.811994,364137
37000000,173567581,133,7.3,1963,11/25/2015,33.449723,312221
20,15,83,5.8,30,4/18/2011,2.493638,62796
0,0,22,6.9,126,11/15/2011,8.453868,91417
0,0,110,6.1,12,4/28/2005,1.318593,50010
0,0,88,5.5,24,12/6/2010,2.823378,60695
0,0,95,6.1,71,10/28/1965,4.363057,4728
0,0,90,6.5,71,10/28/1970,4.337562,11913
0,0,89,6.8,132,9/8/1964,6.479033,4727
0,0,96,6.1,97,1/31/1979,5.73912,10516
0,0,93,6.9,8,1/1/2009,0.674886,70044
0,0,81,0,1,5/10/2013,0.092233,130515
0,0,80,6.9,8,1/1/1988,0.00195,86252
0,0,90,7.6,71,7/17/2015,2.867932,324325
0,0,5,7.4,45,11/6/2015,4.398221,367326
0,22586863,101,6.2,740,9/3/2015,12.642675,339527
0,0,112,6,1,1/1/1967,0.100626,42693
0,0,91,0,0,6/5/1968,0.002866,317260
0,0,98,5.6,23,5/1/2010,1.112225,70448
0,0,94,7.2,19,9/30/2011,1.271808,82941
0,0,129,7,17,11/25/2010,2.712488,53807
0,0,92,5.3,13,11/7/2013,3.288602,235044
0,0,88,3.8,3,1/1/2008,0.66693,58720
0,0,0,5.3,8,2/1/2008,0.924941,14558
0,0,0,8.2,3,1/5/2001,0.113477,39317
0,0,,5.4,5,10/10/2003,0.450898,74922
2100000,0,95,6.9,8,1/17/2014,0.683212,251584
0,0,0,0,0,9/25/2012,0.386129,167424
0,0,80,5.2,9,7/20/2012,0.771924,133521
1635794,0,100,6.2,3,9/10/2012,0.127616,61580
0,0,87,6.4,8,4/4/2014,0.296873,278867
0,0,80,6,2,5/8/1953,0.255534,27560
0,0,97,0,0,10/14/1990,0.004026,81274
2000000,0,88,5.2,12,11/23/2010,1.449353,50652
4000000,0,99,4.5,22,7/12/2013,1.634485,170752
25000,25000,95,5.8,48,11/5/2015,3.985181,360203
1600000,0,170,7.3,11,8/1/2014,0.46122,270766
0,0,100,6.8,11,5/1/1996,1.804632,75140
0,0,92,4.3,6,3/13/2015,0.272295,328739
0,0,97,8.2,3,1/1/1954,0.571273,57991
0,0,113,5.5,1,10/8/1964,0.912961,293395
0,0,91,0,0,3/22/1965,0.002006,329868
0,0,96,0,0,11/18/1969,0.001341,104945
0,0,108,6,3,6/6/1974,0.00022,198531
0,0,105,7.5,16,1/1/1966,0.243093,56978
0,0,105,7,7,12/23/1975,0.91631,57310
0,0,108,6.5,3,9/11/1987,0.001021,57914
0,0,99,6.4,17,1/30/2004,1.006004,45990
0,0,100,6,1,1/1/1988,0.035412,60018
0,0,0,6,2,1/1/1991,0.00222,64948
0,0,110,5,1,4/9/1993,1.00E-06,60191
0,0,0,6.3,6,1/1/1996,0.219228,59857
0,0,77,6.5,4,10/31/1941,0.146451,64032
0,0,151,6.8,3,7/31/1960,0.883096,78812
0,0,127,6.3,2,10/12/1961,0.910147,121464
0,0,140,6.3,4,10/24/1975,0.016421,8430
0,0,,2.3,3,1/1/2001,0.403825,61217
0,0,93,6.5,2,2/25/1954,0.081606,75532
0,0,80,5,2,12/20/1954,0.253016,155956
0,0,0,5.8,16,2/19/2010,0.855519,42579
0,0,98,6.8,6,10/8/2010,0.367016,56922
0,0,102,4.4,11,9/18/2014,0.783186,293264
